,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³)
2419,2023-08-17,22.45515625,46.569736842105264,5.829761904761905,2.5763492063492066,7.689126984126984,,12.011785714285717,0.3061507936507936,25.720436507936505
2420,2023-08-18,16.12697916666667,31.9490625,5.938124999999999,2.6602083333333333,5.432256944444444,,11.471979166666666,0.3497916666666666,25.508645833333333
2421,2023-08-19,16.548333333333332,36.04888888888889,5.431973684210526,2.514210526315789,5.292587719298246,,10.751184210526317,0.3620614035087719,25.33447368421053
2422,2023-08-20,15.335753968253968,28.760952380952386,5.563229166666667,2.5590972222222224,5.849340277777777,,10.68934027777778,0.2963194444444444,25.89402777777778
2423,2023-08-21,26.1465625,49.4378125,5.386458333333334,2.574375,5.267291666666667,,11.185,0.3132291666666666,23.7328125
2424,2023-08-22,22.9478125,48.13611111111111,5.475104166666667,2.47,5.497916666666666,,12.194791666666667,0.2942708333333333,23.278125
2425,2023-08-23,19.25,30.41840909090909,5.324513888888888,2.525659722222222,5.758020833333333,,11.953958333333333,0.3785763888888889,23.6815625
2426,2023-08-24,24.156315789473684,34.10539473684211,5.391909722222223,2.7639930555555554,5.8869444444444445,,12.387743055555555,0.5922569444444444,24.731284722222224
2427,2023-08-25,11.039460784313729,19.040441176470587,5.35975,2.5289166666666665,5.38325,,10.803125,0.317875,23.77433333333333
2428,2023-08-26,10.769861111111112,16.490666666666666,5.981413043478261,2.510760869565217,5.246076388888889,,11.569782608695652,0.3675347222222222,23.934021739130436
2429,2023-08-27,18.482458333333334,25.83813492063492,5.631702898550725,2.6046376811594203,5.5753260869565215,,11.21663043478261,0.398695652173913,23.77217391304348
2430,2023-08-28,30.19975,64.20947368421052,5.484021739130435,2.494094202898551,6.693913043478261,,11.48728260869565,0.3511956521739129,23.99054347826087
2431,2023-08-29,35.49677536231884,67.46854166666667,5.405381944444444,2.5118750000000003,5.372222222222223,,14.183090277777778,0.4835069444444444,23.541631944444443
2432,2023-08-30,54.22496527777778,108.40708333333332,5.703784722222221,2.543993055555556,5.1192013888888885,,15.878506944444444,0.6176736111111111,23.65364583333333
2433,2023-08-31,51.29641304347827,108.72467391304347,5.344236111111111,2.528888888888889,5.548472222222222,,17.818958333333335,0.5982291666666667,23.99989583333333
2434,2023-09-01,47.408522727272725,107.3329761904762,8.133514492753623,2.5180434782608696,5.317173913043479,,19.27938405797101,0.5584782608695652,23.225253623188404
2435,2023-09-02,50.67568181818182,97.31511363636363,5.3921875,2.4805208333333333,6.502430555555556,,18.411944444444444,0.5869097222222223,24.27333333333333
2436,2023-09-03,52.44986842105264,98.56223684210526,5.425217391304348,2.5059782608695653,5.63,,15.937391304347829,0.6331944444444445,23.96
2437,2023-09-04,32.64863636363636,58.93022727272728,5.401354166666667,2.5428125,5.269791666666666,,17.2684375,0.5190625,23.38875
2438,2023-09-05,28.97,55.89845238095239,5.944962121212121,2.5204166666666667,5.157101449275362,,19.631931818181812,0.4977898550724637,23.87492424242424
2439,2023-09-06,28.97,63.77671052631579,5.505416666666666,2.541145833333333,5.543159722222222,,17.121805555555557,0.5229513888888889,23.516840277777774
2440,2023-09-07,26.213625,34.03194444444445,5.430416666666667,2.555833333333333,5.507187500000001,,17.706770833333334,0.3845833333333333,23.478854166666665
2441,2023-09-08,21.124277777777777,23.38953125,5.255381944444444,2.490416666666667,6.931562499999999,,17.36451388888889,0.5633333333333334,24.118819444444444
2442,2023-09-09,17.932222222222222,31.44011904761905,5.351931818181819,2.530340909090909,5.440978260869565,,17.437613636363636,0.3858695652173913,23.389886363636364
2443,2023-09-10,32.01325,57.32272727272727,5.326477272727273,2.438181818181818,5.962727272727273,,18.02590909090909,0.4844318181818182,23.80056818181818
2444,2023-09-11,30.31,47.44485294117647,5.254484126984127,2.473333333333333,7.668333333333334,,19.184484126984128,0.3721212121212121,24.667301587301587
2445,2023-09-12,20.479285714285712,29.723333333333336,5.362763157894737,2.472368421052632,5.671375,,18.70074561403509,0.4104166666666667,23.838026315789477
2446,2023-09-13,25.517619047619046,43.17170454545455,5.4153125,2.5365277777777777,5.674895833333333,,16.696041666666666,0.5497916666666667,23.614618055555557
2447,2023-09-14,17.364791666666665,29.06552083333333,5.431041666666666,2.5137847222222223,5.4634375,,16.557881944444443,0.4164583333333334,23.345034722222223
2448,2023-09-15,16.99722222222222,33.38275,5.370541666666666,2.5101666666666667,5.6375416666666665,,18.05875,0.361375,23.520875
2449,2023-09-16,24.72475,44.142272727272726,6.162121212121212,2.4698484848484847,5.333143939393939,,19.679015151515152,0.4277272727272727,23.518219696969695
2450,2023-09-17,33.18391304347826,55.1765625,5.400868055555556,2.5159375,5.499861111111112,,18.126840277777777,0.5475347222222222,23.750173611111112
2451,2023-09-18,22.727,42.54385416666667,5.408368055555556,2.487673611111111,5.798090277777778,,16.596979166666667,0.3564236111111111,23.687083333333334
2452,2023-09-19,18.378846153846155,22.990333333333336,5.388373015873016,2.5238888888888886,5.864891304347825,,17.842579365079366,0.2730797101449275,23.66619047619048
2453,2023-09-20,8.215555555555556,11.25611111111111,7.473298611111111,2.6820486111111115,6.036944444444444,,17.14527777777778,0.2932291666666666,24.316770833333333
2454,2023-09-21,13.79875,18.8140625,5.435833333333334,2.4660984848484846,5.66560606060606,,17.270492424242423,0.3972348484848485,23.263030303030305
2455,2023-09-22,29.271000000000004,50.69409090909091,5.398625,2.45675,5.639333333333333,,18.3145,0.7001250000000001,24.26425
2456,2023-09-23,17.15,25.555795454545454,5.359791666666666,2.5115625,5.747361111111111,,15.619583333333331,0.3322569444444445,23.50302083333333
2457,2023-09-24,15.7345,28.76014492753623,5.4257608695652175,2.498695652173913,5.326076388888889,,13.98463768115942,0.2680555555555555,24.79554347826087
2458,2023-09-25,27.35769230769231,47.72911764705882,5.4163194444444445,2.535625,6.371180555555555,,12.71923611111111,0.4296875,25.067777777777778
2459,2023-09-26,25.02684210526316,36.82159090909091,5.3012500000000005,2.4455208333333336,5.673472222222222,,16.499270833333334,0.4490972222222222,24.51993055555556
2460,2023-09-27,32.27875,54.01808823529412,5.3396491228070175,2.4975,5.558815789473685,,19.521754385964915,0.6792543859649123,23.9365350877193
2461,2023-09-28,34.64947368421053,58.22837500000001,5.709673913043478,2.461630434782609,5.1632291666666665,,20.046739130434784,0.5771875000000001,24.621956521739133
2462,2023-09-29,32.369,50.21043478260869,5.2940625,2.482083333333333,5.994583333333334,,17.371770833333333,0.4812499999999999,24.859583333333333
2463,2023-09-30,20.803529411764703,30.546029411764707,5.3897916666666665,2.6054166666666667,5.728854166666667,,16.62302083333333,0.4311458333333333,24.260416666666668
2464,2023-10-01,21.44,29.90691176470588,5.426458333333334,2.5546875,6.162743055555556,,17.174131944444444,0.4550694444444444,24.14239583333333
2465,2023-10-02,17.928421052631577,26.909875,5.453402777777778,2.5029166666666667,5.855625,,16.787604166666664,0.3725,23.72645833333333
2466,2023-10-03,16.915333333333333,22.023552631578948,5.359756944444444,2.545659722222222,6.006875,,16.56576388888889,0.3885763888888889,24.015520833333337
2467,2023-10-04,15.985,22.381785714285712,5.363030303030303,2.568219696969697,6.4247348484848485,,16.272348484848486,0.3319318181818182,24.687651515151515
2468,2023-10-05,10.573333333333332,12.812321428571428,5.501354166666666,2.515520833333333,5.484895833333333,,16.224166666666665,0.3120833333333333,24.422708333333333
2469,2023-10-06,7.994,10.235833333333334,6.110873015873016,2.4260714285714284,6.0690873015873015,,13.996031746031749,0.2349206349206349,24.59079365079365
2470,2023-10-07,8.4925,18.050625,5.523333333333333,2.5397916666666664,7.38732638888889,,16.246805555555557,0.3663888888888889,23.78121527777778
2471,2023-10-08,35.480625,60.02291666666667,6.560588235294118,2.409803921568628,6.337222222222222,,19.521617647058825,0.6457870370370371,25.39558823529412
2472,2023-10-09,27.149411764705885,48.688375,5.441449275362319,2.3618115942028983,6.81518115942029,,21.898188405797104,0.4923913043478261,25.06188405797101
2473,2023-10-10,30.718,58.41130434782609,5.296145833333333,2.294270833333333,5.904062499999999,,24.0296875,0.5378125,24.753541666666667
2474,2023-10-11,44.68000000000001,85.4653125,5.324895833333334,2.3058333333333336,5.357604166666667,,25.050104166666667,0.7685416666666667,24.324270833333333
2475,2023-10-12,50.03652173913043,91.05572916666668,6.462881944444445,2.4442708333333334,5.107534722222222,,23.58079861111111,0.8020486111111111,24.048263888888886
2476,2023-10-13,53.835,86.0578947368421,5.415992063492063,2.54484126984127,5.918901515151515,,21.94638888888889,0.719469696969697,23.968769841269843
2477,2023-10-14,56.76181818181818,97.0621875,5.398020833333334,2.614375,5.5115625,,20.885416666666668,0.7947916666666667,24.10489583333333
2478,2023-10-15,64.16190476190476,113.6890625,5.411006944444445,2.547430555555556,6.329756944444444,,22.472604166666667,0.8543402777777778,23.599548611111118
2479,2023-10-16,60.17166666666667,112.22458333333331,5.3975,2.529166666666667,5.775729166666667,,23.335729166666667,0.8485416666666666,24.419166666666666
2480,2023-10-17,50.84045454545455,109.60479166666666,5.373159722222223,2.523576388888889,6.000624999999999,,22.510902777777776,0.7187152777777778,23.715034722222224
2481,2023-10-18,51.34375,102.7525,5.407916666666666,2.4648958333333333,6.195208333333333,,24.112222222222226,0.8361111111111111,24.162152777777777
2482,2023-10-19,56.785,124.38884615384616,5.41375,2.5264583333333333,6.1059375,,19.282395833333336,0.7567708333333334,24.2271875
2483,2023-10-20,52.0975,113.35068181818184,5.411145833333333,2.5335069444444445,5.667916666666667,,16.320173611111112,0.8359722222222222,23.2428125
2484,2023-10-21,46.74522727272727,111.62565217391304,5.490833333333334,2.5148958333333336,5.94,,15.488437499999998,0.7979166666666666,23.2521875
2485,2023-10-22,40.98913043478261,83.52913043478262,5.398125,2.52375,5.394583333333333,,15.894791666666668,0.7652083333333333,23.287604166666668
2486,2023-10-23,35.399565217391306,67.775625,5.393854166666667,2.5168055555555555,5.423611111111111,,13.875381944444444,0.6589930555555555,23.256979166666667
2487,2023-10-24,33.78,58.6984375,5.453680555555555,2.5059027777777776,5.345659722222223,,13.4875,0.5749305555555556,23.20024305555556
2488,2023-10-25,29.52916666666667,63.19291666666667,5.423854166666668,2.5552083333333333,5.365104166666666,,13.188854166666667,0.491875,23.23770833333333
2489,2023-10-26,42.27875,90.70614583333334,5.492083333333333,2.5541666666666667,5.536979166666666,,15.571354166666666,0.7640625,23.2525
2490,2023-10-27,49.36381944444444,97.95815972222222,5.424236111111111,2.571736111111111,5.3019791666666665,,16.066944444444445,0.7720833333333333,23.259201388888886
2491,2023-10-28,60.33375,102.641875,5.411979166666666,2.524375,5.2790625,,16.50947916666667,0.7416666666666667,23.08322916666667
2492,2023-10-29,51.84,96.4025,5.412916666666667,2.524270833333333,5.270208333333334,,15.893854166666666,0.7270833333333333,23.08114583333333
2493,2023-10-30,47.00954545454545,102.8058695652174,5.417256944444445,2.533402777777778,5.679027777777779,,16.028854166666665,0.7341666666666667,23.285625
2494,2023-10-31,49.89477272727272,141.77065217391305,5.482708333333334,2.513854166666667,6.1144791666666665,,16.603645833333335,0.7632291666666666,23.328437500000003
2495,2023-11-01,46.55477272727273,146.6008695652174,5.504722222222223,2.5151388888888886,6.711493055555555,,16.778368055555557,0.731388888888889,23.2696875
2496,2023-11-02,64.3457894736842,144.566125,5.376,2.47925,6.048916666666667,,19.7915,0.9585833333333332,23.35025
2497,2023-11-03,67.88225,134.9054347826087,5.383229166666666,2.5167708333333336,5.800798611111111,,17.8271875,0.93875,23.405729166666664
2498,2023-11-04,53.11684210526316,127.04065789473684,5.2595833333333335,2.3754166666666667,7.801041666666666,,17.113645833333333,0.8759375,23.446354166666666
2499,2023-11-05,57.558586956521744,121.14177083333334,5.477708333333333,2.451875,5.846041666666667,,17.718645833333333,0.7332291666666667,23.3584375
2500,2023-11-06,59.33353174603175,113.27947916666666,5.492152777777778,2.539375,5.770381944444445,,16.939270833333335,0.8514930555555557,23.26451388888889
2501,2023-11-07,78.20413043478261,131.47510869565215,5.416041666666668,2.5003125,5.278958333333334,,18.822916666666668,0.9460416666666666,23.14645833333333
2502,2023-11-08,70.5421875,142.973125,5.448263888888889,2.5644097222222224,5.561805555555556,,18.20625,0.9631597222222222,23.396145833333332
2503,2023-11-09,78.51937500000001,149.99583333333334,5.442708333333333,2.5382291666666665,5.293958333333333,,18.29145833333333,0.9679166666666666,23.141562500000003
2504,2023-11-10,80.93828947368422,169.19875,5.5171875,2.475486111111111,6.343368055555556,,18.56420138888889,1.0403125,23.250937500000003
2505,2023-11-11,75.85326086956522,183.73195652173916,5.450072463768116,2.502644927536232,5.565590277777777,,19.140036231884057,0.9529861111111112,23.355833333333333
2506,2023-11-12,157.29447916666666,250.5920833333333,5.42875,2.5273958333333333,5.306041666666666,,21.04177083333333,0.8959375,23.2184375
2507,2023-11-13,207.85729166666667,290.89208333333335,5.442291666666667,2.5040625,5.287395833333333,,21.9928125,0.9119791666666668,23.039270833333333
2508,2023-11-14,94.37989130434784,189.44083333333333,5.523923611111111,2.462673611111111,5.957291666666666,,26.95180555555556,0.9387152777777776,24.52576388888889
2509,2023-11-15,66.39864583333333,182.98534722222223,5.410347222222222,2.5044444444444447,5.411527777777778,,29.31458333333333,0.8253819444444445,23.560381944444444
2510,2023-11-16,40.87416666666667,106.67083333333332,5.656041666666667,2.5615625,5.292604166666666,,26.96885416666667,0.613125,23.7253125
2511,2023-11-17,30.655652173913044,57.31354166666667,5.414166666666667,2.5548958333333336,5.519375,,24.005416666666665,0.3999999999999999,23.711770833333333
2512,2023-11-18,21.772934782608694,70.03576086956522,5.935833333333334,2.479375,5.911666666666666,,25.676145833333333,0.5551041666666666,24.8246875
2513,2023-11-19,42.239895833333335,89.27260416666667,5.431979166666667,2.4872916666666667,5.513541666666666,,25.908125,0.6901041666666666,24.31083333333333
2514,2023-11-20,61.36274305555556,118.2825,5.406145833333333,2.642152777777778,5.524236111111112,,28.760243055555552,0.9079861111111112,23.621631944444445
2515,2023-11-21,57.35708333333333,168.4834375,5.400416666666668,2.493125,5.517395833333333,,29.66583333333333,0.9280208333333334,24.35302083333333
2516,2023-11-22,98.24125,192.3440625,5.415729166666666,2.535520833333333,5.2794791666666665,,31.4596875,1.129375,23.65864583333333
2517,2023-11-23,90.58635416666668,191.6430208333333,5.422291666666666,2.539895833333333,5.343854166666667,,31.49552083333333,1.1864583333333334,23.8009375
2518,2023-11-24,63.78477272727273,131.13886363636365,5.410795454545454,2.5222727272727274,5.438369565217391,,30.85738636363636,1.004021739130435,24.678863636363637
2519,2023-11-25,59.1353125,120.18020833333334,5.428645833333333,2.5125,5.581666666666667,,29.792604166666667,1.0114583333333331,24.0265625
2520,2023-11-26,67.16118421052632,123.4565,5.410189393939394,2.522727272727273,5.789204545454545,,30.188636363636363,0.9576515151515153,26.80223484848485
2521,2023-11-27,63.88739583333333,120.72489583333332,5.421979166666667,2.5323958333333336,5.6640625,,30.293958333333336,0.9030208333333332,24.162916666666664
2522,2023-11-28,67.07625,143.50020833333335,5.384791666666668,2.5005208333333333,5.670625,,31.1875,0.9478125,24.1153125
